name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kuala Lumpur,Malaysia",2016-03-30,36,25.9,30.3,39.2,25.9,33.2,22.2,64,0,0,0,,,,,14.6,70.1,1012.4,88.3,9.1,307,26.7,10,,2016-03-30T07:13:25,2016-03-30T19:21:51,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-03-31,35.7,25.9,29.6,38.9,25.9,32.6,23.1,70.2,12.377,100,4.17,rain,,,,21.4,273,1011.2,88.9,8.1,296.8,25.8,10,,2016-03-31T07:13:02,2016-03-31T19:21:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-01,35,26,30,41.7,26,34.2,23.9,71.6,0,0,0,,,,,12.8,274.8,1009.7,88.9,7,305.2,26.5,10,,2016-04-01T07:12:39,2016-04-01T19:21:25,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-02,35.8,25.5,30.2,42.9,25.5,35.1,24,70.9,1.768,100,4.17,rain,,,,13,36.3,1010.4,89,7.7,306.7,26.5,10,,2016-04-02T07:12:16,2016-04-02T19:21:13,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-03,35.7,25,29.6,40.6,25,32.1,22.6,68.7,12.377,100,4.17,rain,,,,14.6,196.2,1010.9,89,8.7,228.4,19.7,8,,2016-04-03T07:11:53,2016-04-03T19:21:01,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-04,35.4,26.9,30.6,43,29.9,35.9,24.2,69.5,0,0,0,,,,,20.1,283.3,1010.1,89,8.6,172.9,15,7,,2016-04-04T07:11:31,2016-04-04T19:20:48,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-05,34,25.8,28.6,40.7,25.8,32.5,24.1,77.6,15.145,100,4.17,rain,,,,21.2,10.1,1010.3,89,8.3,132,11.5,5,,2016-04-05T07:11:08,2016-04-05T19:20:36,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-06,33.9,25.2,28.1,41.7,25.2,31.8,24.8,83.3,25.566,100,8.33,rain,,,,17.7,287.3,1010.3,89.4,6.9,206.7,17.9,8,,2016-04-06T07:10:46,2016-04-06T19:20:25,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-07,33.8,26.7,29.3,42.6,29.9,35.5,25.9,83.2,6.365,100,8.33,rain,,,,15.9,235,1010.4,89.8,5.9,234.3,20.2,8,,2016-04-07T07:10:24,2016-04-07T19:20:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-08,34.8,26,30,41.6,26,35.5,25.2,76.9,0.177,100,4.17,rain,,,,17.5,221.2,1010.1,88.8,6.3,289.7,25,10,,2016-04-08T07:10:02,2016-04-08T19:20:02,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-09,35.8,26.5,29.9,44.6,26.5,35,24.9,76.4,21.217,100,4.17,rain,,,,17.9,182,1010.4,89.4,4.5,279.6,23.9,9,,2016-04-09T07:09:41,2016-04-09T19:19:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-10,34.8,26,30.1,44.4,26,36.1,25.4,77.3,0,0,0,,,,,14.6,281.7,1010.1,88.9,6.1,247.1,21.5,9,,2016-04-10T07:09:19,2016-04-10T19:19:40,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-11,34,25.8,30.2,40.7,25.8,35.7,24.7,74,2.652,100,4.17,rain,,,,19.9,287.7,1010,89,8.9,135.6,11.7,5,,2016-04-11T07:08:58,2016-04-11T19:19:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-12,34,27.9,30.3,43,32.5,36.8,25.3,75.5,0,0,0,,,,,20.5,306.2,1009.6,89,9.6,167.1,14.6,6,,2016-04-12T07:08:38,2016-04-12T19:19:19,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-13,35.8,27.9,30.7,43.1,33.1,37.2,25.2,73.9,0,0,0,,,,,25,292.8,1008.8,89,9,136.2,11.8,5,,2016-04-13T07:08:18,2016-04-13T19:19:08,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-14,35.8,27,30.9,46,30.2,37.1,24.8,71.3,0,0,0,,,,,17.9,298,1009.6,89,10.2,160.5,13.9,6,,2016-04-14T07:07:58,2016-04-14T19:18:59,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-15,34.9,26.9,30,41.6,29.9,35.4,24.5,73.4,0,0,0,,,,,14.6,257.3,1010.5,89,9.1,142.7,12.3,5,,2016-04-15T07:07:38,2016-04-15T19:18:49,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-16,35.8,27,30,44.3,30.4,36,25.3,77.5,0.53,100,4.17,rain,,,,18.2,285.9,1009.5,89,9,255.2,22.3,9,,2016-04-16T07:07:19,2016-04-16T19:18:40,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-17,32.9,27,28.9,41.4,30.5,34.5,25.3,81.3,2.116,100,8.33,rain,,,,16.9,219.2,1009.7,89.8,9,146.2,12.7,5,,2016-04-17T07:07:00,2016-04-17T19:18:31,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-18,36.5,26.9,30.6,45.6,30.4,36.9,25.2,74.7,0,0,0,,,,,16.1,227.7,1009.5,89,8.7,204.6,18,7,,2016-04-18T07:06:42,2016-04-18T19:18:23,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-19,36.8,27.9,31.4,42.9,33.2,37.5,24.6,69.3,0,0,0,,,,,16.6,265.2,1009.5,89,8,280,24.2,10,,2016-04-19T07:06:24,2016-04-19T19:18:15,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-20,35.9,26.2,30.6,41.9,26.2,36,24.5,71.5,0,0,0,,,,,15.9,276.5,1010,89,7.7,282.5,24.6,10,,2016-04-20T07:06:06,2016-04-20T19:18:07,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-21,35.9,27.1,30.4,43,30.7,35.4,24.1,70.4,0,0,0,,,,,16.4,325.1,1009.9,89,6.2,246.1,21.3,8,,2016-04-21T07:05:49,2016-04-21T19:18:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-22,33,26.7,29.5,40.4,26.7,34.9,24.9,76.8,0,0,0,,,,,13.2,269.2,1009.5,90.8,4.5,227.5,19.5,8,,2016-04-22T07:05:32,2016-04-22T19:17:53,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-23,33.8,27,29.5,41.8,30.6,35.3,25.4,79.7,0,0,0,,,,,14.1,226.7,1009,89,3.8,198.5,17.2,7,,2016-04-23T07:05:16,2016-04-23T19:17:47,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-24,33.9,25.9,28.1,41.8,25.9,31.6,25.2,85.2,89.405,100,8.33,rain,,,37.1,18.2,149.6,1008.8,90.2,5.7,78.8,6.6,3,,2016-04-24T07:05:01,2016-04-24T19:17:41,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-25,33.5,26,28.5,41.3,26,33,24.9,81.8,0.177,100,4.17,rain,,,,16.9,211,1009.3,89.8,5.8,236.2,20.3,8,,2016-04-25T07:04:45,2016-04-25T19:17:36,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-26,34.4,26,28.6,43.2,26,33.2,25.1,82.5,18.565,100,4.17,rain,,,,14.3,171.4,1010.2,89.8,6.4,122.1,10.7,4,,2016-04-26T07:04:31,2016-04-26T19:17:31,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-27,33.6,25.8,29.3,42.9,25.8,34.1,25.4,80.3,0.177,100,4.17,rain,,,,19.6,214.5,1008.8,89,6.6,189.6,16.3,7,,2016-04-27T07:04:17,2016-04-27T19:17:26,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-28,34,27,28.9,43.2,30.6,34.3,25.4,82.5,4.42,100,4.17,rain,,,,11.8,202.2,1008.8,90.2,5,244.1,21.1,9,,2016-04-28T07:04:03,2016-04-28T19:17:22,0.67,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-29,33.9,25.1,28.1,43.4,25.1,32.1,25.4,85.9,15.188,100,4.17,rain,,,,22.8,198.6,1009.4,91,5.1,232.9,20.3,8,,2016-04-29T07:03:50,2016-04-29T19:17:18,0.72,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-04-30,34,25,28,42,25,30.9,24.6,82.9,4.232,100,8.33,rain,,,37.1,17.9,213.6,1009.6,89.4,7.1,200.8,17.3,7,,2016-04-30T07:03:38,2016-04-30T19:17:15,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-01,33.9,26,28.8,41.5,26,32.9,24.9,80.8,8.841,100,4.17,rain,,,,12.5,187.8,1009.4,89,5.4,250,21.5,9,,2016-05-01T07:03:26,2016-05-01T19:17:12,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-02,33.5,24.9,27.6,42.4,24.9,30.8,25.2,87.6,6.42,100,4.17,rain,,,,17.5,200.9,1009.8,90.2,6.2,145.5,12.7,5,,2016-05-02T07:03:15,2016-05-02T19:17:10,0.88,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-03,35.7,25,28.5,44.5,25,31.5,24.7,81.5,31.142,100,12.5,rain,,,37.1,17.5,187.2,1009.3,89,8.2,265.5,23,9,,2016-05-03T07:03:04,2016-05-03T19:17:08,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-04,34,26,28.9,43.4,26,33.7,25.5,82.9,4.49,100,4.17,rain,,,,17.7,188.4,1008.6,89.8,6.9,212.3,18.2,7,,2016-05-04T07:02:54,2016-05-04T19:17:07,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-05,34.7,25.8,28.9,45.1,25.8,34.1,25.5,82.8,25.577,100,12.5,rain,,,59.4,19.6,218.5,1009,90.6,7.1,250.1,21.7,9,,2016-05-05T07:02:44,2016-05-05T19:17:06,0.99,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-06,33.8,25,28.1,43,25,32,25.4,86.4,16.745,100,12.5,rain,,,,14.6,299.1,1008.8,90.2,7.7,208.9,18,8,,2016-05-06T07:02:35,2016-05-06T19:17:06,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-07,34.9,23.9,28.4,42,23.9,32.4,25,83.2,39.168,100,8.33,rain,,,57.6,16.9,227.8,1008.5,90.5,8,226.1,19.7,8,,2016-05-07T07:02:27,2016-05-07T19:17:07,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-08,33.8,24.8,28,41.8,24.8,31.6,24.6,82.9,7.531,100,12.5,rain,,,,12.8,209.3,1010,89.4,8.5,227.8,19.7,8,,2016-05-08T07:02:20,2016-05-08T19:17:07,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-09,34.8,26,29.2,43.2,26,34.4,25.3,80.9,3.536,100,4.17,rain,,,,11,225.2,1009.8,89,7.8,218.8,19,8,,2016-05-09T07:02:13,2016-05-09T19:17:09,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-10,33.8,24.9,27.8,43.2,24.9,31.1,25.1,86.3,57.663,100,12.5,rain,,,35.3,24.4,272.4,1008.5,90.8,7.9,190.9,16.7,7,,2016-05-10T07:02:06,2016-05-10T19:17:11,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-11,32.1,24.9,28.3,40.6,24.9,32.5,25.3,84.6,7.287,100,8.33,rain,,,,18.2,292.2,1008.4,90.2,8,155.3,13.3,6,,2016-05-11T07:02:00,2016-05-11T19:17:13,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-12,33.7,25.9,28.6,41.7,25.9,33.1,25,81.8,3.861,100,8.33,rain,,,,10.3,217.9,1007.6,91,8,194.9,16.8,7,,2016-05-12T07:01:55,2016-05-12T19:17:16,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-13,32.8,25.8,27.9,40.4,25.8,31.5,25.2,85.7,13.33,100,8.33,rain,,,,17.5,320.2,1008.6,89.4,7.4,189.8,16.4,7,,2016-05-13T07:01:51,2016-05-13T19:17:19,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-14,33.6,25.9,28.1,41.4,25.9,31.8,25.3,85.7,16.466,100,12.5,rain,,,,17.5,202.5,1009.7,91,7.8,183.4,15.9,6,,2016-05-14T07:01:47,2016-05-14T19:17:23,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-15,33.6,25.1,27.3,42.6,25.1,29.5,25.1,88.5,29.869,100,8.33,rain,,,,15,92,1009.4,90.6,8.7,229.9,19.8,9,,2016-05-15T07:01:44,2016-05-15T19:17:27,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-16,32,25,28.1,39.7,25,31.8,25.1,84.3,2.177,100,8.33,rain,,,,15.9,292.7,1009.3,89,9.7,213.5,18.5,7,,2016-05-16T07:01:41,2016-05-16T19:17:32,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-17,35.8,26,30,44.2,26,34.9,24.8,75.7,0,0,0,,,,,15.9,178.9,1008.3,89,9.3,202,17.4,8,,2016-05-17T07:01:39,2016-05-17T19:17:38,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-18,34.5,25.1,28.9,41.4,25.1,33.7,25.1,81,0.093,100,4.17,rain,,,,13.4,208.1,1009.4,90.4,9.4,199.8,17.2,7,,2016-05-18T07:01:38,2016-05-18T19:17:43,0.45,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-19,34,26.9,30,42,30.3,36.2,25.4,77.8,0.232,100,4.17,rain,,,,13.9,264.7,1008.8,89,9.8,255.4,22,9,,2016-05-19T07:01:37,2016-05-19T19:17:50,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-20,32.8,26.9,29.6,41.6,30.4,35.8,25.5,79.5,0,0,0,,,,,15,280.5,1008.4,89.1,7.7,204.8,17.6,7,,2016-05-20T07:01:37,2016-05-20T19:17:56,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-21,31.9,23.8,28.2,38.7,23.8,32.2,24.4,80.9,0,0,0,,,,,20.1,309.9,1011,90.2,9,83,7.3,3,,2016-05-21T07:01:38,2016-05-21T19:18:04,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-22,34.5,25.9,29.5,43.1,25.9,34.2,25,78,0.951,100,8.33,rain,,,,17.5,270.2,1010.6,89,10.1,153.9,13.4,6,,2016-05-22T07:01:39,2016-05-22T19:18:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-23,34.8,26.8,29.9,44.2,30.1,35.9,25.2,77,0,0,0,,,,,15.7,172.1,1010.1,89,10.1,118.4,10.1,4,,2016-05-23T07:01:41,2016-05-23T19:18:19,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-24,31.8,24.9,28.8,40.1,24.9,33.9,25.3,82,0.046,100,4.17,rain,,,,9.9,113.7,1010.2,90.2,9,175.4,15.2,6,,2016-05-24T07:01:43,2016-05-24T19:18:28,0.53,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-25,33.8,26.8,29.2,41.8,29.7,34.8,25.2,79.6,26.522,100,4.17,rain,,,31.7,12.5,125.1,1009,89,9.2,193.6,16.7,7,,2016-05-25T07:01:46,2016-05-25T19:18:37,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-26,31.9,26.9,29.1,40.5,30.2,35,25.5,81.4,0,0,0,,,,,9.4,162,1010,89.4,8.8,168.1,14.4,6,,2016-05-26T07:01:50,2016-05-26T19:18:46,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-27,31.9,27.8,29.3,40.5,32.9,35.5,25.6,81.2,1.044,100,4.17,rain,,,,17.7,144.3,1009.9,89,8.7,114.6,9.9,4,,2016-05-27T07:01:54,2016-05-27T19:18:56,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-28,33.8,25,29.2,41.7,25,33,24.1,75.4,0.67,100,8.33,rain,,,,19.9,150.3,1010.2,89.4,9.6,207,17.9,7,,2016-05-28T07:01:58,2016-05-28T19:19:06,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-29,33.8,26,29.3,41.8,26,34.2,24.6,77,0,0,0,,,,,14.6,280.2,1009.6,89,10,175.8,15.1,7,,2016-05-29T07:02:04,2016-05-29T19:19:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-30,34.9,25.8,29.7,40.5,25.8,33,23.7,72.5,1.336,100,8.33,rain,,,,14.6,306.7,1009.7,89,9.8,145.1,12.7,6,,2016-05-30T07:02:09,2016-05-30T19:19:27,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-05-31,33.8,24,28.6,41.6,24,32.7,24.4,79.4,0.93,100,8.33,rain,,,33.5,17.5,285.7,1010.7,89.8,9.1,169.2,14.5,6,,2016-05-31T07:02:16,2016-05-31T19:19:38,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-01,33.9,26.7,29.2,43,29.4,34.2,24.7,77.9,0.316,100,12.5,rain,,,,14.8,207,1010.5,89,9.3,217,18.8,7,,2016-06-01T07:02:22,2016-06-01T19:19:49,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-02,34.7,25.9,29,44.2,25.9,33.3,24.6,78,0,0,0,,,,,12.5,144.1,1009.9,89,10,203.4,17.6,7,,2016-06-02T07:02:30,2016-06-02T19:20:01,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-03,33.8,25.1,28.6,41.5,25.1,31.8,24,77.4,6.188,100,4.17,rain,,,,14.3,326.1,1010.6,90.2,9.1,239.8,20.6,9,,2016-06-03T07:02:37,2016-06-03T19:20:13,0.99,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-04,33.5,24.8,28,40.1,24.8,31.2,24.2,80.8,1.768,100,4.17,rain,,,,17.3,158.5,1010.9,89,9.1,144.1,12.3,5,,2016-06-04T07:02:46,2016-06-04T19:20:25,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-05,34.7,25.9,29.7,41.6,25.9,33.9,24.4,74.6,0,0,0,,,,,12.8,151.7,1010.7,89,9.4,244.5,21.2,8,,2016-06-05T07:02:54,2016-06-05T19:20:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-06,33.8,26.8,29.7,40.6,30.2,35.1,24.7,75.6,0,0,0,,,,,15.7,124.4,1010.9,89,8.8,215.9,18.8,7,,2016-06-06T07:03:03,2016-06-06T19:20:50,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-07,33.7,25.9,29.5,41.6,25.9,34.4,24.7,76.4,0,0,0,,,,,14.3,223.1,1011.2,89,9.2,120.1,10.3,4,,2016-06-07T07:03:13,2016-06-07T19:21:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-08,32.9,23.1,28.6,39.5,23.1,32.6,24.2,78.7,14.145,100,4.17,rain,,,,24.7,194.1,1011.7,89.2,8.5,136.2,11.9,5,,2016-06-08T07:03:23,2016-06-08T19:21:16,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-09,34.4,25,29.1,43,25,33.7,24.8,79,0,0,0,,,,,16.4,296.8,1011.4,89,9.5,203.6,17.5,7,,2016-06-09T07:03:33,2016-06-09T19:21:29,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-10,34.7,26,29.9,41.7,26,35,25,76.6,0,0,0,,,,,17.5,295,1011.3,89,9.2,124.3,10.9,4,,2016-06-10T07:03:43,2016-06-10T19:21:42,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-11,33.7,25.1,28.9,41.3,25.1,33.7,24.9,80,2.745,100,4.17,rain,,,,17.7,282.4,1011.2,89.4,9.5,107.4,9.2,3,,2016-06-11T07:03:54,2016-06-11T19:21:56,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-06-12,32.7,25,27,41.4,25,29.1,24.5,87,36.655,100,12.5,rain,,,,22.4,275,1011.9,89,9.7,143.3,12.4,5,,2016-06-12T07:04:06,2016-06-12T19:22:09,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
